nodes	snp_model	atac_model	methyl_model	rna_model	protein_model
CATSPER2	0.0236572006437063	0.00211226525579172	0.000522496023544294	0.00216913545051394	0
CPPED1	0.436482699010491	0.334124195009141	0.281986136177547	0.0960016634656634	0.000535875062520882
LSP1	0.576997119237737	0	0.704597846115651	0.0104630787515365	0.354208498326035
ARRDC5	0.472017928247708	0	0.0878396947346597	0.00189651749530064	0
NSUN7	1.91920024438636	0.0670110144162032	0.110233473851717	0.141113868847731	0
TMPRSS6	1.73399286983501	0	0.268501989748496	0.156542128070863	0
RBM47	1.44185399219517	2.35945475901439	0.398890897845692	0.0172183553719999	2.59856732819709e-05
RHOH	1.08698937806045	1.04026508623003	0.411145913507255	0.584468365248033	0
MTMR6	0.521309246427686	0	0.104014817705784	0.00684866637143877	0
AK3	1.49485002168009	0	0.219314521418519	0.000235213266828297	0.113836953592916
SDCBP2	2.22222909018317	0	0.0976490911376563	0.00157352216578422	0
CYS1	0.33889035263304	0.19503963636002	0.487106237075957	0	0
GART	0.395476195653273	0	0.311725937195462	0.0158300586161553	0.986883689945552
YWHAQ	2.60871023675901	1.8018843461666	2.05903997365165	0.0103460548308826	0.0106551925521467
PLIN5	0.515547706113787	0	0.113803297412374	0	0
CDC37L1	0.395952064199521	0	0.0172819002030271	0.0762710986341942	0
CTNS	0.323211453021125	0	0.0629711505403623	0.00808460308322295	0
SNPH	0.309894379144197	0	0.0859211708860094	0.651520644366619	0
PPAPDC2	0	0	0	0	0
CENPJ	1.93386748615283	0	0.344584096258928	0.00685156540616397	0
TMEM74B	0.361689006952211	0	0	0.644022875722354	0
RFC1	0.741517866849887	0.268271151526873	0.501125732450617	0.0440094987293603	0
KLRC2	0.0665546248849069	0	0	0.439325640577876	0
KLRC3	0.106964197054144	0	0	0.0185809940978529	0
TNNI2	0.443028323846582	0	0.12303786805357	0.00121312784811757	0
KLRD1	1.72549985942511	0.0147345144937853	0.0937014205892104	0.697742764105372	0
TNK2	1.11918640771921	0	0.301483649182718	0.119748239371583	0
METTL22	2.47737151007042	0.00695163524924626	0.187097070336421	0.157113457116359	0
ANGPT4	1.26211077089195	0	0.767669058147829	0	0
TMEM52B	0.495630255456756	1.03878504994805	0.193933514302022	0.769856819090282	0
NADK2	1.51000263473947	0	0.198055334035003	0.111658173697702	0
TMEM156	2.11290062934761	0.420271193329868	0.212499918324293	0.735021253877311	0
OR1A2	0.928920727410196	0	0.103626012456592	0	0
SRXN1	3.47828031567868	0	0	0.0208858238387281	0
PGM2	1.05604681431601	1.08597375998721	0.349993260285877	0.141639707497762	0.153952533411399
SYT8	2.13907563864189	0	0.428993710022993	0.0231735689183364	0
FAM43A	0.41	0	0.105516047779368	0.121305121901889	0
GLIS3	3.96123599479678	0	0.307179092665535	0.219902792689352	0
PARP4	0.30782043144869	0	0	0.0193941492103721	0.0659556097810786
GPNMB	0.683265772210207	0.780204411578438	0.211983881227709	0.0717136394288387	0.0664909906423933
RFX3	1.17763918171428	0	0.285880694374949	0.0810055881758298	0
DNAJC21	2.61442578056231	0	0.127844960916227	0.0076922676137853	0
RAD1	0.106964197054144	0	0.0466120334029692	0.000128724434488046	0
RSAD2	0.76688585187342	1.32122396717934	1.48974351011704	0.169288269120305	0
NIN	0.426935982160881	0	0.429203093129846	0.00201667914737567	0
TP53BP1	0.191481649194722	0	0.435604669598274	0.00661574737194454	0
SLC34A2	0.741517866849887	0	0.24736432782352	0	0
C1QTNF3	1.68436066016837	0	0	0.0626650459563576	0
C1QTNF9	1.0744380234145	0	0	0	0
CLEC6A	0.556754637413759	0.250168495461754	0.0854187253252888	0.793651936966636	0
SGCZ	2.88370798439033	2.80901748365781	0.464713900996807	0	0
KCNV2	1.56560040450594	0	0.0641770140254561	0	0
AMACR	0.333010066085487	0	0	0.036298192929313	0
C22orf42	0.812805636483921	0	0.163479061876682	0.00784464226677961	0
VLDLR	1.76955107862173	0	0.0774149032411574	0.0307822799196524	0
SEPSECS	0.0962972120244225	0	0.16794185625871	0.000715594766726767	0
LGI2	1	0	0.28086817153241	0.129783122657985	0
NANOGNB	0.120411998265592	0	0.0551397911453517	0	0
SOD3	5.02963243523102	0	0.574739457433944	0	0
TSSC1	0	1.01383251671584	0	0.0219870562881498	0
C1QTNF9B	0.8	0	0.0572295031871482	0	0
MTMR12	0.791255257574648	0	0.172315286562497	0.0153468334678142	0
PISD	0.358146007804834	0	0.327171439797864	0.0222340229620784	0
KCNIP4	1.67778070526608	1.2799976977061	0.650071070068606	0.100441695326049	0
GNG7	0.398045365088709	0.777167634391607	0.534410715465814	0.256554255877287	0
KRTAP5-6	0.708273638674879	0	0.00138254545677222	0	0
KRTAP5-1	0.389550501271183	0	0	1.6803127135944	0
MIPEP	0	0	0.974408429710456	0.402423855834737	0
BRSK2	4.11436788575142	0	0.401004444175715	0.00828835748107549	0
IGF2BP2	0.624247264476119	0	0.443920557737974	0.0013479225567559	0
DEFB135	0.563042024700758	0	0.148547351184467	0	0
DEFB136	0.70446769648675	0	0.114175981312375	0	0
LCORL	4.25643150744063	0.773768624771275	0.191313448624092	0.00294822348877594	0
DCAF16	0.328788659588897	0	0.010667143576688	0.00565869080179808	0
DMRT2	2.06053464763794	0	0.263292194800521	0	0
CDH12	6.15889562211199	0.580747469004444	0.355536818890626	0	0
TNFRSF19	0.494345244566591	0	0.219678738263473	0	0
DMRT1	0.657031804075858	0	0.215976112507234	0	0
ZG16B	0.36	0	0.363290201159242	0.47181904587529	0
NRSN2	1.04575749056068	0	0.088175907497182	0.00391965576700588	0
SACS	1.62149771712024	0	0.380931680378462	0.0314580181427516	0
FGFBP1	0.670254745407025	0	0.182371862732299	0	0
OLIG1	0.25395185594517	0	0	0.0308155551989602	0
ONECUT3	2.92611887838019	0.818441968631712	0.915192625412494	0	0
FGF9	1.66465937193632	0	0.240745480826879	2.3195233575597	0
FSCN1	1.04575749056068	0.0957687785763664	0.824605481631365	0.0418214611764272	0.348534608703201
RNF215	0.222846404856341	0.124407214133722	0.134159607262623	8.01409423494716e-05	0
FBXL18	0.0924476087443017	0.80902476492012	0.852818402808965	0.00456040576673772	0
MICU2	0.443028323846582	0.0356975937602604	0.346098102729142	0.197536899863273	0
DEFB132	2.44261849285537	0	0.102217793796409	0	0
C9orf66	0	0	0	0	0
DEFB127	0.154886457312106	0	0.150408685839404	0	0
DEFB126	0.0753501419204199	0	0.107211329416388	0	0
DEAF1	1.67778070526608	0	0.214649396373384	0.00961399602244843	0
DEFB125	0.460304123424456	0	0.0176869009863896	0	0
NOP2	0.0283886407724475	0	0.203434852633419	0.130646839260995	0
SLC35G5	0.161280600630313	0	0	0	0
NKX3-2	0.00566453353367482	0	0.536177848937198	0	0
JMJD7-PLA2G4B	0.086359655186601	0	0	0	0
ARHGAP5	0.18837535480105	0.119941822278875	0.21025491375156	0.104376514468727	0
ZDHHC20	0.849384517738429	0.142067127913094	0.378018448112616	0.00174431519796176	0
RP1L1	0.644573127766663	0.255701911449689	0.452084001215015	0	0
GPR78	1.66848476788959	0	0.734945788602683	0	0
HTR3D	0.329563496377727	0	0.172284840219188	0	0
TAS2R1	5.91721462968355	0	0	0	0
SEMA5A	0.62783700910564	0.667426624043713	0.407749522585292	0.0397325907189145	0
FOXD4	1.48388640772448	0	0	0.00218705233542894	0
CD9	1.64441386227987	0.274404663310339	0.6874805720235	0.00926069671627833	0.00674763761038877
KCNA1	3.64781748188864	0.0669554414639513	0.158580126286801	0	0
NYNRIN	2.11827450878175	0.603016128748271	0.495223791740294	0.0329003613974813	0
DNAJC19	0.316340413897786	0	0.0252945845537628	0.0220611651262679	0
CHEK2	0.0283996656365201	0.00497010833209321	0.641782566793194	0.00174998635012377	0
LATS2	0.6259059864969	0	0.341527934769159	0.00325846376458172	0
IRX2	1.05653267756926	0	0.0846570908355631	0	0
IFITM5	1.72124639904717	0	0.749424909374416	0	0
PRMT8	2.48636597876669	0.346210816215512	0.31343990863678	0	0
RAD51	0.0397595318911281	0	0.141380323640438	0.0434820385335274	0
FAHD1	1.39839726251766	0	0.0773817285484043	0.142084729754954	0
DEFA1B	0	0	0	0	0
DEFA1	0	0	0	0	0
PSME1	0.215970973520041	0	0.0898128410213422	0.00458638926820939	0.00100976189825035
DOK6	0.48164799306237	0.398284840946028	0.420152612453823	0.873502569875411	0
CACNA2D4	0.984910720109932	0.398723540006284	0.341139586450535	0.00102845961266206	0
MSX1	0.382963298389444	0.550002053548063	0.225657978993074	0	0
SIRT3	0.920818753952375	0	0.0958938067088154	0.000544557061938216	0
CLCN7	0.254681605550104	0	0.435561921391042	0.0176783193644464	0.0120656596216374
URB1	0	0	0.881782145303231	0.0160342141417275	0
TMEM128	1.69080741986201	0	0.42194114079631	0.00917851021755303	0
N6AMT2	0	0	0	0.00244374803611981	0
BET1L	0.151242783410893	0	0.0102494843450901	0.0162235695969072	0
SERPINB5	1.04426891231969	0.177686742031588	0.136755972437119	0	0
KRTAP19-8	4.55505602081289	0	0.194460141157275	0	0
FBXO25	0.170590870752304	0	0.161075632968367	0.0628094863760194	0
KRTAP20-3	1.38588235198289	0	0.0221569617189443	0	0
KRTAP20-4	0.146612617768165	0	0.0586371887144066	0	0
KRTAP22-2	0.0843337949323941	0	0.0117440597861556	0	0
KRTAP27-1	0.725928169459835	0	0.0086237764920085	0	0
GJB2	0.958607314841775	0	0.0823256482781395	0.504671901735379	0
MSLN	0.539908576102035	0	2.29998513623927	0	0
FECH	1.12144199392957	0	0.16196292703327	0.0273513259028163	0.0076747171735671
NELFA	0	0.220825025103674	0.190291147565332	0.00168624599821987	0
WHSC1	0	0	0	0.00498148867750177	0
ZMYM5	0.281286095628397	0	0.131144989736149	0.149883727660748	0
SLC7A4	1.22673167365338	0.0177044202671313	0	0	0
TMEM129	0.227454494336405	0.0308026097481152	0.0979526941804267	0.00091029346080848	0
RNASE13	1.49485002168009	0	0	0	0
METTL17	0.7	0	0.294924833670772	0.0120885673710857	0
CTIF	0.287582194452533	0.921814569132417	0.436514300459206	0.00583288239421419	0
SNRNP25	0.0762932469694244	0	0.165077930185461	0.0877259791625847	0
CCDC178	0.26810189816281	1.27341176381328	0.216435544103704	0	0
SLC25A52	5.49512411455155	0.0241350094232257	0.045429585803384	0	0
PRR23A	0.13903803361099	0	0	0	0
FOXL2NB	0.576736118661023	0	0.061806592203655	0	0
AQP4	2.48148606012211	0.716010210619563	0	0	0
NME9	1.62561127296784	0	0.182407469041561	0.0139139280537395	0
STAG1	0.18237278225989	0	0.143417812812893	0.00251318359379761	0
TMEM241	2.47508432460453	0.135796848613081	0.225242826152462	0.190911263104332	0
LY6G5C	0.361235994796778	0	0.305277582809609	1.57815532294096e-05	0
CHRM5	2.62123546237185	0	0.679293032951576	0.0282127155166413	0
RNMT	0.174597397485109	0.140272964368673	0.458030469908033	0.0250033873614977	0
NEK11	0.460409376976188	0	0.189359068185523	0.0779931301321208	0
LY6G6E	0.197940008672038	0	0	0	0
HMCES	0.204288760798397	0	0.161266965739472	0.0288903247208268	0
LRRC30	1.08438523139972	0	0.0547272108203771	0	0
OR12D2	0.590638461927992	0	0	0	0
TXNRD3	0.354422659077265	0	0.247413617884582	0.132867510498375	0
UROC1	1.10951865642043	0	0.442940755488869	0	0
OR2H2	3.22804300823844	0.310082457708235	0	0	0
PTPLB	0	0	0	0	0
DRD3	0.274677560784881	0	0.0631700986522432	0	0
GTPBP8	0.373856852788292	0	0.0307947452687051	0.269518293768673	0
LNP1	0.771661036096691	0	0.115860375243752	0.0198884416835352	0
OR5K1	0.48164799306237	0	0.00590043058549372	0	0
OR5K3	0.271112282106432	0	0	0	0
OR5H15	1.08698937806045	0	0.00876836691383208	0	0
OR5H6	0.223169812800301	0	0	0	0
EOGT	3.04391398352313	0	0.079424784399057	0.00468711602128713	0
CADPS	2.30991599877234	0	0.337707974614588	0	0
CSPG5	0.319136081991204	0.142979086353643	0.632853054174197	0	0
TRIM71	0.50487247933302	0	0.274532540724903	0.21074632292822	0
ZNF860	1.48309757145741	0.0133388644960356	0	1.19405767922832	0
RBMS3	9.69342877517604	1.35529740646357	0.538838636831325	0	0
ZCWPW2	0.126064921014957	0	0.017352401693674	0.23438886705581	0
COLQ	0.454662337228265	0.932213189548369	0.327042458236371	0.0204668304516306	0
SH3BP5	1.53773400953924	0	0.423630874467525	0.0149155571002225	0
CCDC174	0.780617997398389	0.00606291156333576	0.31525517201092	0.0530333127507584	0
SEC13	0.476657599421045	0	0.254139213018346	0.0735411192271986	0.462913818330893
IL17RE	0.0602801135363359	0	0.151138925973092	0.0178949657156454	0
CIDEC	0.175507995608755	0	0.178289689478125	0	0
RPUSD3	3.37264863569523	0	0	0.0189205868234076	0
BRPF1	0.0843105420796065	0	0.255196718224826	0.0521784677888336	0
CPNE9	0.280839752152259	0	0.155614597379359	0.00557074766415995	0
SRGAP3	0.301029995663981	1.07387559179208	0.232249311249504	0.0370301046237315	0
SETMAR	0.780617997398389	1.13495057984492	0	0.00116025972678051	0
FAM131A	0.531633988615898	0	0	0.169871995632406	0
GOLM1	0.397940008672038	0	0.361120291750647	0.00780698677194182	0
FLG2	0.538685755035208	0	0	0	0
PIP5KL1	0	0	0.148094975498339	0	0
MRPL2	0	0	0	0.0448433740922433	0
UFSP1	1.36653154442041	0	0.0269614470458999	0.0126470769561772	0
RUFY2	0.142618929405525	0.540501499276478	0.248031617097307	0.000230472304667461	0
LAMB4	1.01938200260161	0	0.303651868431311	0	0
SPAG1	0.101172650495528	0	0.428399491302505	0.21304201217259	0
ADAMTS7	0.552491252371425	0	0.308564246658651	0.307205507705155	0
METTL14	0.397940008672038	0	0.0721956878895658	0.035282536993098	0
GPX3	0.936862746911016	0	0.289872042633482	0.000484382377539951	0
KRT18	0.321324408968284	0	0.025392626093243	0.389725701848194	0
C11orf31	0	0	0	0.128665860660661	0
NOX5	0.488783766427328	0	0.162096582973022	0	0
STAB2	2.13032460507478	0	0.116916061823785	0	0
FAM83H	0	0	0.172280825984717	0.016528825370869	0
CCDC158	0.140556324887323	0.558593925808896	0.321906238736504	0	0.00496058441512969
TYRP1	1.15490195998574	1.45794089176346	0.197573751254273	0	0
FOXI2	0.737222473792083	0	0.0918593469064637	0	0
ACVRL1	0.394546391506676	0.0144506326601891	0.0552128696450385	0.343214102526177	0
C6orf163	0.446836496938017	0	0	0.0457008274276646	0
C9orf173	0	0	0	0	0
C2orf54	0	0	0	0	0
C15orf27	0	0	0	0	0
LRRK1	1.55284196865778	0.641707577003546	0.798039074834249	0.0339278080051582	0
OTOA	1.81190543916038	0.318735099805826	0.249091418344108	0.0215765421625416	0
HSPD1	0	0	0.0186831054388898	0.0253466408017071	0.020869707118617
SEPT14	0	0	0.115504250415449	0	0
FAM83G	1.35018324239728	0	0	0.378257666123676	0
KCNQ3	1.0105882494629	0	0.678607057752307	0.294643950476144	0
C17orf85	0	0	0	0	0
C17orf59	0	0	0	0	0
NT5M	1.95860731484178	0	0.268553682220113	0.0273399268894625	0
STK38L	1.66211146330892	0	0.198493617712175	0.0552003903492195	0
TRIP12	0.61551972814959	0	0.256090102756691	0.0008398281537126	0.134760284083776
ALK	2.4	0.658065728828886	0.801307011121417	0.212163892243157	0
PP2D1	0.595781995917355	0	0.00754219025498336	0.00547366924202135	0
SACM1L	0.982552141090534	0	0.0846988770295824	0.000427699909106764	0.132758596333169
DCP2	0.776668160092972	0	0.179985684010916	0.00616462230790748	0
FAM159B	0	0	0	0	0
DENND5B	0.197940008672038	0	0.0892783760155586	0.760088039986824	0
RNF180	0.978558006070426	0	0.10530637976136	0	0
RNF20	0.398016664157104	0	0.0596997103048741	0.00960902945947401	0
LOXL2	0.537485906373948	0	0.267021186859617	0.028129818186782	0
FAM169A	3.91721462968355	0.637890770870564	0.230285238988293	0.211729948360425	0
CCDC150	0.7	0	0.282705340631948	0.0170267601048522	0
CCDC154	1.68632431784762	0	0.128198231255441	0.10599631103704	0
ITGAD	0.547415063504104	0	0.0820740512353432	0.00330728700659551	0
ASPDH	0.234010660811673	0	0.0780145181021562	0	0
RYR3	4.39454530844961	0.49682075454975	0.387577731055426	0.0268491240288308	0
POU6F1	0.597345658666081	0	0.359464732922439	0.136535371501901	0
DNM2	0	0.267222840978145	0.195413499619352	0.0271592238256689	0.000552200015344783
GARS	0	0	0.375369776552932	0.000259763043506053	0
PRTG	5.96468512048174	0	0.301302216840794	0	0
CFAP69	3.44037154436306	0	0.0996935234650982	0	0
FANCA	0.297890997958678	0.210812929866176	0.242681618449707	0.0544444188026933	0
SMTNL2	1.06241045801232	0	0.662675093907431	0	0
TRAPPC9	0.557116012140853	0	0.621916069450595	0.0543814569068224	0.0382657902538486
PRB2	0.667678261309904	0.0308464641578887	0.245963640943371	0	0
TM6SF2	0.119382002601611	0	0	0	0
RPH3A	1.62785678821658	0.0429431051959679	1.78973290177073	0	0
VPS9D1	0	0	0.220470062144093	0.140681898265964	0
DNAH6	1.36853765876026	0	0.222114958575912	0.0584268911706992	0
VWA3A	0.256161589296529	1.31844412594372	0.274880712816671	0	0
PTPRN2	0.221136787463112	0	2.07476302272539	0.0346182919539012	0
ADAMTS20	0.961235994796778	0	0.0662751775772253	0	0
SIGLEC15	1.50318469886246	0	0.219300507376893	0.019748710128381	0
LRP1B	2.02018122933698	0	0.273038527563661	0	0
CHRNG	0.443028323846582	0	0.0461411037519674	0.119775364333526	0
SMYD5	0	0	0.466081359949723	0.00561282726351268	0
CAMSAP1	1.10623318952207	0	0.391627149080163	0.0195806736021295	0
TBR1	0.209691001300806	0	0.16844411499297	0	0
EP400NL	0	0	0	0	0
EP400	0.172032640672334	0	0.965663843202322	0.0118725691413271	0
ESYT3	3.11271711156657	0	0.29809812237494	0.0241285469800079	0
TMEM72	3.05299602948493	0	0	0	0
NXPE2	3.76401256785545	0.20175552329469	0.172039154993905	0	0
SHOX2	0.568338569939772	0	0.247550459261364	0.220876363982982	0
GPX2	0.820758933424943	0	0	0.0625418302814652	0
GXYLT2	0.922561201260626	0.218308992203125	0.329676926240181	0	0
CRYBG3	0.6419983281826	0	0.10750664799839	0.115798584437914	0
SSC5D	0.688498559618869	0	0.0410088362569818	3.1732645738223	0
RTF1	0	1.31974396246573	0.923623964823649	0.000165477459226635	0
CCDC57	1.65844136951897	0.00834650107450943	0.258233829417798	0.00547407850961786	0
LAMA1	0.669728699598873	0.137153447721882	0.42773708960671	0.00298779745632658	0
EPHA6	1.11455109230713	0	0.382161522516827	0	0
FAXC	5.32447608744302	0	0.187648121544977	0	0
TSN	3.14874165128092	1.55044516591414	0.268096422404539	0.00107236059063423	0.0692886039861689
HAGHL	0.754269607284512	0	0	0.269443870994623	0
EXOSC8	0.718810502480211	0	0.125679428736201	0.0475246002700324	0.192770055494548
ZXDC	0.671025120389242	0	0.135065322884612	0.000531718720901672	0
FAM101A	0	0	0	0	0
TRMT44	1.23657200643706	0.00542816887367934	0.140677796546631	0.000678836746492753	0
GPR149	1.56863623584101	0	0.408304442389111	0	0
TRMT61A	0.00137272471682025	0	0.125255086965509	0.00898909420049117	0
PKP4	0.230545430366876	0	0.0880263190260388	0.143878865843813	0
ARHGAP8	2.39794000867204	0.117814264437423	0	0	0
LYST	0.729563496377728	0.360219141497873	0.755764070311241	0.0650662598673361	0
LRCH1	1.9465061864839	0	0.221249639899036	0.0275703479522324	0
SQSTM1	0.712758247246451	0	0.166131115250182	0.00486161144681851	0.0719175497451635
MRGPRE	0.438764005203223	0	0.049157297826606	0	0
TMEM87A	0.0200989304752516	0	0.0339913194627956	0.0278350538362394	0
DNAH17	0.60261888324147	0	0.510847726915124	0.0442678105253955	0
UVSSA	2.01869455925511	0.235267651744543	0.346186025243864	0.0134036584845195	0
CCDC88C	1.41239632200172	0	0.225073043822533	0.418185747377187	0
CCNK	0.0887394998465425	0	0.0658902050061499	0.000948811950734944	0
RNF216	0.7366550031619	0.500050876433035	0.759352762382692	3.44420298019946e-05	0
COX16	0.575223346676595	0	0	0.0178603383728959	0
KIF19	0.862746583357597	0	1.09920379344673	0.154700178790816	0
IL17REL	0.7366550031619	0.0271592833479457	0.179612999372777	0	0
TMEM203	0	0	0	0.0746937912111059	0
NLRP5	0.256956427831017	0	0.626830269648009	0	0
HCAR2	0.0713094647027625	0	0	0.00414550551723331	0
BCAS3	2.0133368463193	0	0.390722255216681	0.118250170613086	0
COL23A1	0.845361235784101	0	1.28312156655357	0.261955079226898	0
EID2	0.615640862897381	0	0.0618735325698467	0.0100753500045174	0
KRTAP4-4	0.217012535754018	0	0.016243212572806	0	0
PPP2R3B	0	0	0	0.0890057883246704	0
TSSK1B	1.92081875395238	0	0	0	0
CCL25	0.489279003035213	0	0	0	0
TAS2R19	0.653299545556267	0	0	0.0411288332818473	0
TAS2R31	0.150457545364409	0	0	0.0878167960250129	0
TAS2R13	0.421787218530381	0	0	0.0569152000262726	0
KRTAP19-6	0.017848998153711	0	0.028822062593719	0	0
KRTAP19-1	0	0	0	0	0
KRTAP13-3	0.102050424823524	0	0	0	0
ZRSR1	0	0	0	0	0
KRTAP16-1	0.247915503315358	0	0.0246514769921944	0	0
KRTAP29-1	0.0735710672232503	0	0.0353663821701877	0	0
KRTAP9-7	0.328788659588897	0.797955026535392	0	0	0
KRTAP9-6	0	0	0.0430684983868441	0	0
KRTAP4-3	0	0	0.0021310329647378	0	0
CTAGE1	9.33101628025426	0	0.3443831259591	0	0
KRTAP4-11	0	0	0	0	0
KRTAP4-9	0.136472696601843	0	0	0	0
KRTAP4-7	0.0478138143936619	0	0	0	0
KRTAP2-3	0.341735601699963	0	0.0609911117867363	0	0
KRTAP2-1	0.0275724130399211	0	0.0324317296240241	0	0
BHLHA9	0.494345244566591	0	0.246808045748904	0	0
FAM127B	0	0	0	0.000194539247251615	0
FAM127C	0	0	0	0.0267806843852089	0
PRR33	0	0	0	0.000971552947015158	0
OR2A42	0.133109249769814	0	0	0	0
KRTAP3-3	0.0713094647027625	0.293098520124083	0.0217798795186229	0	0
KRTAP3-2	0.856464859428566	0	0.0380487061702602	0	0
KRTAP3-1	1.07572071393812	0	0.0252864577468496	0	0
KRTAP12-1	0.151242783410893	0	0	0	0
KRTAP12-4	0	0	0	0	0
KRTAP10-3	0.201076423622107	0	0	0	0
KRTAP10-2	1.06487690658856	0	0	0	0
KRTAP6-3	0	0	0.0106259876645349	0	0
ZNF552	0.197273195753338	0.801397326793896	0	0.0230472169026935	0
ZNF304	0.172719310373202	0.491175690195341	0.555121610150144	0.00763049768721877	0
ZSCAN5A	2.6206775201695	0	0.195507005467074	0.0238982821189707	0
KIR3DL1	2.85304797365253	0	0.0511245425433216	0.191219776483506	0
LILRB4	0.467060043475002	0	0	0.026319794297834	0.059251861930169
LAIR1	0.610924374808178	0	0.0893744234341702	0.0882223841472036	0.108915387579531
LILRB2	0.359119314041426	0	0.0292332375168808	0.0144713856601796	0.0461668691645472
TFPT	0.209151498112135	0	0.00161320885649331	0.0146006465402916	0
CACNG7	0.873559173389835	0	0.830235025957561	0	0
MYADM	0.203334211579824	0	0.0682657000301902	0.000319637516191793	0
NLRP12	0.907896531876755	0	0.320009923243382	0.29775290187097	0
ZNF321P	1.52287874528034	0	0	0	0
KLK14	3.39490196584769	0	0.15572007219452	0	0
KLK8	0.358146007804834	0	0	0	0
KLK7	0.230805205029782	0	0	0	0
AKT1S1	1.06250980318688	0	0	0.00561477730878416	0
PTOV1	0.178734598775207	0	7.40541935836844e-08	0.000236542465310042	0
GNG4	2.97491423125162	0.150816700370662	0.391490339870239	0.0179476318764843	0
RPL13A	0.0637517525248825	0	0.0506684169765794	0.175861386967227	0.0106240572780585
KCNJ14	0.110741793828086	0	0.0541322462407256	0.0129375029371082	0
CARD8	4.66588237419435	0	0	0.00952044664408327	0
ZNF541	0.409518656420427	0.248160587173097	0.0825424526886948	0.135206128102912	0
STRN4	0.30782043144869	0	0.150857773059056	0.0137786879954406	0
LAMB3	0.605842218978606	0.108356683264924	0.131495929227966	0.0384666009572902	0
DACT3	0.165852590597334	0	0.134145626540843	0.121021114673213	0
IL24	0.191481649194722	0	0.1527713201828	1.06264587322251	0
ERCC2	0.328788659588897	0.0106957315656613	0.343760260366917	0.179963199738822	0
KLC3	0.0714367885751423	0.0262230477713615	0.332710439132867	0	0
ZNF233	0.0843337949323941	0	0	0.0407163977675129	0
ZNF222	0.479303657420888	0	0	0.0512978934141866	0
LAD1	0.559176003468815	0.147035799627588	0.357447991136216	0.0996435896769075	0
HDLBP	1.11835200693763	0	0.321660858011321	0.0564603362635664	0.278329315001908
CAPN10	0.38344292593671	0	0.118951100239263	0.0400688034683223	0
OTOS	2.04979731663062	0	0.456331706620665	0	0
PDC	0.606054368801095	0	0	0	0
LRRFIP1	0.862746583357597	0	0.560301830684612	0.00842936248458503	0.00406630582414686
TMEM91	0.0142667503568732	0	0	0.286639110563989	0
HNRNPUL1	0.067815127728378	0	0.262368632583158	0.000190086855562423	0.0200818059153648
ATG16L1	1.85721289028116	0	0.82817496518507	0.0254321534408762	0
ALPP	1.88236348300922	0	0.3620744380913	0	0
AKT2	0.624114006770213	0	0.304685778642437	0.000649440478719449	0
GPR55	3.22593187815875	0	0.346194669479889	0.585125270926033	0
SP140	0.644573127766663	0	0.256846918196386	0.308857143899163	0
LGALS16	0.0940215041192178	0	0.111657328090279	0	0
PID1	2.8	0	0.235702413631826	0.458153673628501	0
SPHKAP	0.553884397319444	0	0.266311930947686	0	0
RHBDD1	1.37102512038924	0	0.231032229097059	0.0253528631225204	0
SAMD4A	3.11732201127365	0	0.363003142072652	0.000419595000044249	0
PAX3	0.546612617768166	0	0.357613977055826	0	0
TBP	0.0252062787193641	0	0.113584248621999	0.0162044527870551	0
TTLL4	0.63670401387526	0	0.17696780379497	0.0194056019354656	0
MLLT4	0	0	0	0.0299909829218844	0
XRCC5	0.855294124731449	0	0.170691376969854	0.0292840424669897	0.00786047338686875
MAP3K4	1.7105882494629	0	0.129502098179312	0.00847891918764448	0
PNLDC1	1.87680674900253	0	0.148914777171302	0.0125692762030016	0
ZNF566	0.106814044294803	0.625568292437631	0.324990583257919	0.000187662748008064	0
SNX9	1.58502665202918	0	0.365225335984159	0.0272916722532737	0.284221622889415
ZBTB32	0.154886457312106	0	0.0611445051683596	0.245834723234904	0
MAG	1.02796475807042	0.270367098656769	0.168055874855794	0	0
EEF1B2	0	0	0	0.0108967457976497	0.136136224432363
FAM117B	0.704355118379504	0	0.270219937300854	0.0686878797669981	0
SUMO1	0.692974799631702	0	0.174650614470367	0.00163049533590266	0
URI1	1.6330436549735	0	0.148459577236367	0.0221270836160378	0
C19orf12	0.432747839428303	0	0.173066140417743	0.0275062910418293	0
ZNF493	0.8	0	0.299906824879581	0.000393261623798372	0
SH2D2A	0.203334211579824	0.0480004875360065	0.149663323455694	0.829835891035972	0
MYO1B	1.23791210490711	0	0.24263182582869	0.00457902648684125	0
STAT4	0.700494652376258	0	0.659507904042052	0.990082546159363	0
ZNF605	2.69382002601611	0	0	0.00863275769029057	0
WDR45B	1.00877392430751	0	0.0515507141067044	0.0255196363151236	0
MFSD6	1.01290062934761	0	0.813978042481049	0.0524511247837187	0
INPP1	0.795637113205341	0	0.0271052757620014	0.408846360394124	0
GPS1	0	0	0.0845498436908567	0.00811838983961384	0.0265363848587045
STRA13	0	0	0	0.0611367560763744	0
STX2	0.960527560437135	0	0.515093072443585	0.0701626613035629	0
BDH1	1.0105882494629	0	0.342696640560876	0.272681473050774	0
CRLF1	1.32166897466197	0	0.308428396879456	0.00210415466688716	0
ASH1L	0.00183029962242701	0.0753263634189382	0.194362286595435	0.00449728162022329	0
KIAA1683	0	0.129238474754833	0	0.277660281530005	0
TMEM200A	1.83161601086555	0	0.243314359587226	0.0917031761048037	0
TMEM44	1.72102678741286	0	0.784420477751046	0.138628159859955	0
